"zip","state","city","longitude","latitude","timezone","dst"
72372,"AR","Palestine",-90.97,34.98,-6,1
72373,"AR","Parkin",-90.59,35.29,-6,1
72374,"AR","Poplar Grove",-90.84,34.55,-6,1
72376,"AR","Proctor",-90.32,35.1,-6,1
72377,"AR","Rivervale",-90.34,35.68,-6,1
72379,"AR","Snow Lake",-91.02,34.04,-6,1
72381,"AR","Tomato",-89.97,35.69,-6,1
72383,"AR","Turner",-91.05,34.5,-6,1
72384,"AR","Turrell",-90.23,35.38,-6,1
72385,"AR","Twist",-90.77,35.3,-6,1
72386,"AR","Tyronza",-90.36,35.47,-6,1
72387,"AR","Vanndale",-90.77,35.33,-6,1
72389,"AR","Wabash",-90.88,34.36,-6,1
72390,"AR","West Helena",-90.66,34.55,-6,1
72391,"AR","West Ridge",-89.97,35.69,-6,1
72392,"AR","Wheatley",-91.1,34.93,-6,1
72394,"AR","Widener",-90.64,35.05,-6,1
72395,"AR","Wilson",-90.05,35.59,-6,1
72396,"AR","Wynne",-90.83,35.23,-6,1
72397,"AR","McCrory",-90.77,35.3,-6,1
72401,"AR","Jonesboro",-90.68,35.84,-6,1
72402,"AR","Jonesboro",-90.65,35.81,-6,1
72403,"AR","Jonesboro",-90.7,35.83,-6,1
72404,"AR","Jonesboro",-90.75,35.78,-6,1
72410,"AR","Alicia",-91.08,35.93,-6,1
72411,"AR","Bay",-90.57,35.75,-6,1
72412,"AR","Beech Grove",-90.69,36.13,-6,1
72413,"AR","Biggers",-90.81,36.32,-6,1
72414,"AR","Black Oak",-90.37,35.82,-6,1
72415,"AR","Black Rock",-91.15,36.12,-6,1
72416,"AR","Bono",-90.8,35.93,-6,1
72417,"AR","Brookland",-90.57,35.92,-6,1
72419,"AR","Caraway",-90.33,35.76,-6,1
72421,"AR","Cash",-90.97,35.79,-6,1
72422,"AR","Corning",-90.56,36.41,-6,1
72423,"AR","Tuckerman",-91.2,35.72,-6,1
72424,"AR","Datto",-90.73,36.38,-6,1
72425,"AR","Delaplaine",-90.74,36.21,-6,1
72426,"AR","Dell",-90.04,35.86,-6,1
72427,"AR","Egypt",-90.95,35.87,-6,1
72428,"AR","Etowah",-90.22,35.74,-6,1
72429,"AR","Fisher",-90.96,35.49,-6,1
72430,"AR","Greenway",-90.19,36.33,-6,1
72431,"AR","Grubbs",-91.08,35.65,-6,1
72432,"AR","Harrisburg",-90.72,35.56,-6,1
72433,"AR","Hoxie",-91,36.04,-6,1
72434,"AR","Imboden",-91.16,36.22,-6,1
72435,"AR","Knobel",-90.58,36.32,-6,1
72436,"AR","Lafe",-90.5,36.21,-6,1
72437,"AR","Lake City",-90.44,35.83,-6,1
72438,"AR","Leachville",-90.23,35.94,-6,1
72439,"AR","Light",-90.75,36.07,-6,1
72440,"AR","Lynn",-91.26,36,-6,1
72441,"AR","McDougal",-90.39,36.44,-6,1
72442,"AR","Manila",-90.17,35.84,-6,1
72443,"AR","Marmaduke",-90.39,36.18,-6,1
72444,"AR","Maynard",-90.88,36.42,-6,1
72445,"AR","Minturn",-91.02,35.97,-6,1
72447,"AR","Monette",-90.34,35.91,-6,1
72448,"AR","Marmaduke",-90.38,36.19,-6,1
72449,"AR","O Kean",-90.82,36.17,-6,1
72450,"AR","Paragould",-90.51,36.07,-6,1
72451,"AR","Paragould",-90.53,36.12,-6,1
72452,"AR","Paragould",-90.52,36.05,-6,1
72453,"AR","Peach Orchard",-90.67,36.28,-6,1
72454,"AR","Piggott",-90.2,36.39,-6,1
72455,"AR","Pocahontas",-91.01,36.3,-6,1
72456,"AR","Pollard",-90.3,36.44,-6,1
72457,"AR","Portia",-91.06,36.09,-6,1
72458,"AR","Powhatan",-91.15,36.07,-6,1
72459,"AR","Ravenden",-91.28,36.21,-6,1
72460,"AR","Ravenden Springs",-91.22,36.32,-6,1
72461,"AR","Rector",-90.28,36.26,-6,1
72462,"AR","Reyno",-90.76,36.36,-6,1
72464,"AR","Saint Francis",-90.14,36.46,-6,1
72465,"AR","Sedgwick",-90.9,35.96,-6,1
72466,"AR","Smithville",-91.28,36.05,-6,1
72467,"AR","State University",-90.68,35.84,-6,1
72469,"AR","Strawberry",-91.34,35.96,-6,1
72470,"AR","Success",-90.71,36.46,-6,1
72471,"AR","Swifton",-91.13,35.82,-6,1
72472,"AR","Trumann",-90.53,35.62,-6,1
72473,"AR","Tuckerman",-91.2,35.73,-6,1
72474,"AR","Walcott",-90.67,36.04,-6,1
72475,"AR","Waldenburg",-90.93,35.56,-6,1
72476,"AR","Walnut Ridge",-90.94,36.07,-6,1
72477,"AR","Maynard",-90.9,36.42,-6,1
72478,"AR","Warm Springs",-91.05,36.46,-6,1
72479,"AR","Weiner",-90.9,35.63,-6,1
72482,"AR","Williford",-91.37,36.28,-6,1
72501,"AR","Batesville",-91.64,35.78,-6,1
72503,"AR","Batesville",-91.53,35.73,-6,1
72512,"AR","Horseshoe Bend",-91.75,36.23,-6,1
72513,"AR","Ash Flat",-91.64,36.25,-6,1
72515,"AR","Bexar",-92.04,36.29,-6,1
72516,"AR","Boswell",-91.94,36.06,-6,1
72517,"AR","Brockwell",-91.97,36.13,-6,1
72519,"AR","Calico Rock",-92.17,36.13,-6,1
72520,"AR","Camp",-91.74,36.39,-6,1
72521,"AR","Cave City",-91.54,35.96,-6,1
72522,"AR","Charlotte",-91.45,35.82,-6,1
72523,"AR","Concord",-91.84,35.65,-6,1
72524,"AR","Cord",-91.3,35.84,-6,1
72525,"AR","Cherokee Village",-91.6,36.3,-6,1
72526,"AR","Cushman",-91.75,35.87,-6,1
72527,"AR","Desha",-91.69,35.73,-6,1
72528,"AR","Dolph",-92.13,36.25,-6,1
72529,"AR","Cherokee Village",-91.56,36.29,-6,1
72530,"AR","Drasco",-91.95,35.62,-6,1
72531,"AR","Elizabeth",-92.17,36.32,-6,1
72532,"AR","Evening Shade",-91.6,36.09,-6,1
72533,"AR","Fifty Six",-92.23,35.97,-6,1
72534,"AR","Floral",-91.74,35.59,-6,1
72536,"AR","Franklin",-91.76,36.16,-6,1
72537,"AR","Gamaliel",-92.24,36.43,-6,1
72538,"AR","Gepp",-92.11,36.43,-6,1
72539,"AR","Glencoe",-91.72,36.33,-6,1
72540,"AR","Guion",-91.93,35.93,-6,1
72542,"AR","Hardy",-91.49,36.3,-6,1
72543,"AR","Heber Springs",-92.02,35.49,-6,1
72544,"AR","Henderson",-92.2,36.39,-6,1
72545,"AR","Heber Springs",-92.02,35.54,-6,1
72546,"AR","Ida",-91.93,35.58,-6,1
72550,"AR","Locust Grove",-91.76,35.71,-6,1
72553,"AR","Magness",-91.48,35.7,-6,1
72554,"AR","Mammoth Spring",-91.56,36.45,-6,1
72555,"AR","Marcella",-91.87,35.76,-6,1
72556,"AR","Melbourne",-91.93,36.04,-6,1
72557,"AR","Moko",-91.8,36.37,-6,1
72559,"AR","Salem",-92.56,34.64,-6,1
72560,"AR","Mountain View",-92.11,35.86,-6,1
72561,"AR","Mount Pleasant",-91.77,35.96,-6,1
72562,"AR","Newark",-91.43,35.73,-6,1
72564,"AR","Oil Trough",-91.44,35.62,-6,1
72565,"AR","Oxford",-91.92,36.2,-6,1
72566,"AR","Pineville",-92.09,36.19,-6,1
72567,"AR","Pleasant Grove",-91.88,35.82,-6,1
72568,"AR","Pleasant Plains",-91.63,35.56,-6,1
72569,"AR","Poughkeepsie",-91.47,36.09,-6,1
72571,"AR","Rosie",-91.56,35.64,-6,1
72572,"AR","Saffell",-91.26,35.89,-6,1
72573,"AR","Sage",-91.81,36.06,-6,1
72575,"AR","Salado",-91.6,35.69,-6,1
72576,"AR","Salem",-91.83,36.36,-6,1
72577,"AR","Sidney",-91.7,36.03,-6,1
72578,"AR","Sturkie",-91.89,36.48,-6,1
72579,"AR","Sulphur Rock",-91.48,35.79,-6,1
72581,"AR","Tumbling Shoals",-91.99,35.56,-6,1
72583,"AR","Viola",-91.99,36.4,-6,1
72584,"AR","Violet Hill",-91.83,36.14,-6,1
72585,"AR","Wideman",-92.02,36.17,-6,1
72587,"AR","Wiseman",-91.82,36.23,-6,1
72601,"AR","Harrison",-93.09,36.24,-6,1
72602,"AR","Harrison",-93.12,36.36,-6,1
72610,"AR","Alco",-92.42,35.88,-6,1
72611,"AR","Alpena",-93.31,36.27,-6,1
72613,"AR","Beaver",-93.7,36.43,-6,1
72615,"AR","Bergman",-93.03,36.31,-6,1
72616,"AR","Berryville",-93.56,36.35,-6,1
72617,"AR","Big Flat",-92.37,36,-6,1
72619,"AR","Bull Shoals",-92.59,36.38,-6,1
72623,"AR","Clarkridge",-92.3,36.48,-6,1
72624,"AR","Compton",-93.35,36.07,-6,1
72626,"AR","Cotter",-92.53,36.28,-6,1
72628,"AR","Deer",-93.28,35.84,-6,1
72629,"AR","Dennard",-92.55,35.76,-6,1
72630,"AR","Diamond City",-92.92,36.46,-6,1
72631,"AR","Eureka Springs",-93.77,36.44,-6,1
72632,"AR","Eureka Springs",-93.75,36.39,-6,1
72633,"AR","Everton",-92.9,36.15,-6,1
72634,"AR","Flippin",-92.58,36.26,-6,1
72635,"AR","Gassville",-92.48,36.3,-6,1
72636,"AR","Gilbert",-92.68,35.92,-6,1
72638,"AR","Green Forest",-93.4,36.33,-6,1
72639,"AR","Harriet",-92.49,36.02,-6,1
72640,"AR","Hasty",-93.02,36,-6,1
72641,"AR","Jasper",-93.24,35.98,-6,1
72642,"AR","Lakeview",-92.54,36.38,-6,1
72644,"AR","Lead Hill",-92.93,36.42,-6,1
72645,"AR","Leslie",-92.58,35.8,-6,1
72648,"AR","Marble Falls",-93.13,36.08,-6,1
72650,"AR","Marshall",-92.66,35.9,-6,1
72651,"AR","Midway",-92.48,36.39,-6,1
72653,"AR","Mountain Home",-92.36,36.33,-6,1
72654,"AR","Mountain Home",-92.37,36.24,-6,1
72655,"AR","Mount Judea",-93.02,35.93,-6,1
72657,"AR","Timbo",-92.13,35.92,-6,1
72658,"AR","Norfork",-92.29,36.19,-6,1
72659,"AR","Norfork",-92.37,36.24,-6,1
72660,"AR","Oak Grove",-93.37,36.49,-6,1
72661,"AR","Oakland",-92.6,36.46,-6,1
72662,"AR","Omaha",-93.19,36.43,-6,1
72663,"AR","Onia",-92.32,35.93,-6,1
72666,"AR","Parthenon",-93.26,35.96,-6,1
72668,"AR","Peel",-92.77,36.43,-6,1
72669,"AR","Pindall",-92.89,36.09,-6,1
72670,"AR","Ponca",-93.23,35.92,-6,1
72672,"AR","Pyatt",-92.84,36.26,-6,1
72675,"AR","Saint Joe",-92.77,36.02,-6,1
72677,"AR","Summit",-92.69,36.26,-6,1
72679,"AR","Tilly",-92.83,35.72,-6,1
72680,"AR","Timbo",-92.29,35.88,-6,1
72682,"AR","Valley Springs",-92.75,36.14,-6,1
72683,"AR","Vendor",-93.13,35.91,-6,1
72685,"AR","Western Grove",-92.96,36.06,-6,1
72686,"AR","Witts Springs",-92.91,35.75,-6,1
72687,"AR","Yellville",-92.69,36.24,-6,1
72701,"AR","Fayetteville",-94.13,36.04,-6,1
72702,"AR","Fayetteville",-94.22,35.99,-6,1
72703,"AR","Fayetteville",-94.12,36.11,-6,1
72704,"AR","Fayetteville",-94.25,36.1,-6,1
72711,"AR","Avoca",-94.07,36.4,-6,1
72712,"AR","Bentonville",-94.23,36.36,-6,1
72714,"AR","Bella Vista",-94.24,36.46,-6,1
72715,"AR","Bella Vista",-94.32,36.47,-6,1
72716,"AR","Bentonville",-93.96,36.3,-6,1
72717,"AR","Canehill",-94.42,35.85,-6,1
72718,"AR","Cave Springs",-94.23,36.27,-6,1
72719,"AR","Centerton",-94.29,36.36,-6,1
72721,"AR","Combs",-93.84,35.83,-6,1
72722,"AR","Decatur",-94.46,36.34,-6,1
72727,"AR","Elkins",-93.94,35.97,-6,1
72728,"AR","Elm Springs",-94.25,36.21,-6,1
72729,"AR","Evansville",-94.48,35.8,-6,1
72730,"AR","Farmington",-94.25,36.04,-6,1
72732,"AR","Garfield",-93.96,36.43,-6,1
72733,"AR","Gateway",-93.93,36.49,-6,1
72734,"AR","Gentry",-94.46,36.27,-6,1
72735,"AR","Goshen",-93.97,36.09,-6,1
72736,"AR","Gravette",-94.45,36.41,-6,1
72737,"AR","Greenland",-94.15,35.93,-6,1
72738,"AR","Hindsville",-93.89,36.16,-6,1
72739,"AR","Hiwasse",-94.33,36.44,-6,1
72740,"AR","Huntsville",-93.69,36.12,-6,1
72741,"AR","Johnson",-94.22,35.99,-6,1
72742,"AR","Kingston",-93.48,35.99,-6,1
72744,"AR","Lincoln",-94.43,35.95,-6,1
72745,"AR","Lowell",-94.11,36.25,-6,1
72747,"AR","Maysville",-94.59,36.38,-6,1
72749,"AR","Morrow",-94.44,35.86,-6,1
72751,"AR","Pea Ridge",-94.13,36.46,-6,1
72752,"AR","Pettigrew",-93.56,35.82,-6,1
72753,"AR","Prairie Grove",-94.32,35.95,-6,1
72756,"AR","Rogers",-94.07,36.34,-6,1
72757,"AR","Rogers",-94.12,36.37,-6,1
72758,"AR","Rogers",-94.15,36.31,-6,1
72760,"AR","Saint Paul",-93.74,35.83,-6,1
72761,"AR","Siloam Springs",-94.5,36.18,-6,1
72762,"AR","Springdale",-94.19,36.19,-6,1
72764,"AR","Springdale",-94.11,36.18,-6,1
72765,"AR","Springdale",-94.15,36.17,-6,1
72766,"AR","Springdale",-94.22,35.99,-6,1
72768,"AR","Sulphur Springs",-94.47,36.48,-6,1
72769,"AR","Summers",-94.5,36.03,-6,1
72770,"AR","Tontitown",-94.24,36.15,-6,1
72773,"AR","Wesley",-93.87,36.02,-6,1
72774,"AR","West Fork",-94.2,35.9,-6,1
72776,"AR","Witter",-93.65,35.93,-6,1
72801,"AR","Russellville",-93.14,35.28,-6,1
72802,"AR","Russellville",-93.11,35.31,-6,1
72811,"AR","Russellville",-93.11,35.31,-6,1
72812,"AR","Russellville",-93.05,35.42,-6,1
72820,"AR","Alix",-93.73,35.42,-6,1
72821,"AR","Altus",-93.75,35.44,-6,1
72822,"AR","Russellville",-93.11,35.33,-6,1
72823,"AR","Atkins",-92.91,35.26,-6,1
72824,"AR","Belleville",-93.43,35.11,-6,1
72826,"AR","Blue Mountain",-93.66,35.16,-6,1
72827,"AR","Bluffton",-93.71,34.83,-6,1
72828,"AR","Briggsville",-93.53,34.93,-6,1
72829,"AR","Centerville",-93.17,35.11,-6,1
72830,"AR","Clarksville",-93.49,35.49,-6,1
72832,"AR","Coal Hill",-93.67,35.44,-6,1
72833,"AR","Danville",-93.42,35.04,-6,1
72834,"AR","Dardanelle",-93.18,35.2,-6,1
72835,"AR","Delaware",-93.35,35.3,-6,1
72837,"AR","Dover",-93.11,35.46,-6,1
72838,"AR","Gravelly",-93.71,34.88,-6,1
72839,"AR","Hagarville",-93.3,35.65,-6,1
72840,"AR","Hartman",-93.62,35.44,-6,1
72841,"AR","Harvey",-93.78,34.87,-6,1
72842,"AR","Havana",-93.59,35.11,-6,1
72843,"AR","Hector",-92.95,35.52,-6,1
72845,"AR","Knoxville",-93.36,35.38,-6,1
72846,"AR","Lamar",-93.36,35.47,-6,1
72847,"AR","London",-93.29,35.38,-6,1
72851,"AR","New Blaine",-93.44,35.29,-6,1
72852,"AR","Oark",-93.56,35.69,-6,1
72853,"AR","Ola",-93.25,35.01,-6,1
72854,"AR","Ozone",-93.42,35.69,-6,1
72855,"AR","Paris",-93.72,35.29,-6,1
72856,"AR","Pelsor",-93.04,35.79,-6,1
72857,"AR","Plainview",-93.33,34.87,-6,1
72858,"AR","Pottsville",-93.04,35.23,-6,1
72860,"AR","Rover",-93.4,34.95,-6,1
72863,"AR","Scranton",-93.53,35.36,-6,1
72865,"AR","Subiaco",-93.57,35.31,-6,1
72901,"AR","Fort Smith",-94.41,35.37,-6,1
72902,"AR","Fort Smith",-94.41,35.39,-6,1
72903,"AR","Fort Smith",-94.37,35.36,-6,1
72904,"AR","Fort Smith",-94.39,35.41,-6,1
72905,"AR","Fort Smith",-94.24,35.19,-6,1
72906,"AR","Fort Smith",-94.24,35.19,-6,1
72908,"AR","Fort Smith",-94.41,35.3,-6,1
72913,"AR","Fort Smith",-94.24,35.19,-6,1
72914,"AR","Fort Smith",-94.24,35.19,-6,1
72916,"AR","Fort Smith",-94.38,35.27,-6,1
72917,"AR","Fort Smith",-94.24,35.19,-6,1
72918,"AR","Fort Smith",-94.24,35.19,-6,1
72919,"AR","Fort Smith",-94.24,35.19,-6,1
72921,"AR","Alma",-94.21,35.49,-6,1
72923,"AR","Barling",-94.31,35.33,-6,1
72924,"AR","Bates",-94.08,34.88,-6,1
72926,"AR","Boles",-94.06,34.73,-6,1
72927,"AR","Booneville",-93.98,35.11,-6,1
72928,"AR","Branch",-93.95,35.3,-6,1
72930,"AR","Cecil",-94.05,35.43,-6,1
72932,"AR","Cedarville",-94.37,35.6,-6,1
72933,"AR","Charleston",-94.04,35.31,-6,1
72934,"AR","Chester",-94.28,35.67,-6,1
72935,"AR","Dyer",-94.12,35.48,-6,1
72936,"AR","Greenwood",-94.24,35.2,-6,1
72937,"AR","Hackett",-94.39,35.16,-6,1
72938,"AR","Hartford",-94.37,35.03,-6,1
72940,"AR","Huntington",-94.27,35.11,-6,1
72941,"AR","Lavaca",-94.17,35.35,-6,1
72943,"AR","Magazine",-93.8,35.18,-6,1
72944,"AR","Mansfield",-94.23,35.06,-6,1
72945,"AR","Midland",-94.35,35.09,-6,1
72946,"AR","Mountainburg",-94.15,35.65,-6,1
72947,"AR","Mulberry",-94.05,35.53,-6,1
72948,"AR","Natural Dam",-94.41,35.72,-6,1
72949,"AR","Ozark",-93.82,35.55,-6,1
72950,"AR","Parks",-93.9,34.78,-6,1
72951,"AR","Ratcliff",-93.88,35.31,-6,1
72952,"AR","Rudy",-94.31,35.56,-6,1
72955,"AR","Uniontown",-94.45,35.59,-6,1
72956,"AR","Van Buren",-94.35,35.46,-6,1
72957,"AR","Van Buren",-94.32,35.49,-6,1
72958,"AR","Waldron",-94.14,34.91,-6,1
72959,"AR","Winslow",-94.11,35.8,-6,1
73001,"OK","Albert",-98.36,35.2,-6,1
73002,"OK","Alex",-97.74,34.94,-6,1
73003,"OK","Edmond",-97.53,35.68,-6,1
73004,"OK","Amber",-97.86,35.15,-6,1
73005,"OK","Anadarko",-98.24,35.05,-6,1
73006,"OK","Apache",-98.39,34.89,-6,1
73007,"OK","Arcadia",-97.33,35.69,-6,1
73008,"OK","Bethany",-97.64,35.51,-6,1
73009,"OK","Binger",-98.36,35.29,-6,1
73010,"OK","Blanchard",-97.66,35.12,-6,1
73011,"OK","Bradley",-97.71,34.87,-6,1
73012,"OK","Bray",-97.85,34.49,-6,1
73013,"OK","Edmond",-97.48,35.62,-6,1
73014,"OK","Calumet",-98.15,35.59,-6,1
73015,"OK","Carnegie",-98.59,35.11,-6,1
73016,"OK","Cashion",-97.69,35.81,-6,1
73017,"OK","Cement",-98.12,34.93,-6,1
73018,"OK","Chickasha",-97.95,35.04,-6,1
73019,"OK","Norman",-97.44,35.21,-6,1
73020,"OK","Choctaw",-97.27,35.47,-6,1
73021,"OK","Colony",-98.66,35.35,-6,1
73022,"OK","Concho",-97.99,35.62,-6,1
73023,"OK","Chickasha",-97.88,35.03,-6,1
73024,"OK","Corn",-98.81,35.37,-6,1
73026,"OK","Norman",-97.28,35.23,-6,1
73027,"OK","Coyle",-97.25,35.98,-6,1
73028,"OK","Crescent",-97.63,35.96,-6,1
73029,"OK","Cyril",-98.2,34.91,-6,1
73030,"OK","Davis",-97.15,34.49,-6,1
73031,"OK","Dibble",-97.63,35.03,-6,1
73032,"OK","Dougherty",-97.05,34.4,-6,1
73033,"OK","Eakly",-98.56,35.3,-6,1
73034,"OK","Edmond",-97.45,35.68,-6,1
73036,"OK","El Reno",-97.96,35.52,-6,1
73038,"OK","Fort Cobb",-98.44,35.14,-6,1
73040,"OK","Geary",-98.36,35.63,-6,1
73041,"OK","Gotebo",-98.88,35.05,-6,1
73042,"OK","Gracemont",-98.25,35.22,-6,1
73043,"OK","Greenfield",-98.39,35.73,-6,1
73044,"OK","Guthrie",-97.43,35.86,-6,1
73045,"OK","Harrah",-97.16,35.49,-6,1
73047,"OK","Hinton",-98.32,35.46,-6,1
73048,"OK","Hydro",-98.54,35.47,-6,1
73049,"OK","Jones",-97.3,35.57,-6,1
73050,"OK","Langston",-97.25,35.94,-6,1
73051,"OK","Lexington",-97.29,35.04,-6,1
73052,"OK","Lindsay",-97.6,34.84,-6,1
73053,"OK","Lookeba",-98.41,35.37,-6,1
73054,"OK","Luther",-97.19,35.66,-6,1
73055,"OK","Marlow",-97.93,34.64,-6,1
73056,"OK","Marshall",-97.63,36.15,-6,1
73057,"OK","Maysville",-97.42,34.83,-6,1
73058,"OK","Meridian",-97.23,35.82,-6,1
73059,"OK","Minco",-98.01,35.31,-6,1
73061,"OK","Morrison",-97.01,36.32,-6,1
73062,"OK","Mountain View",-98.74,35.06,-6,1
73063,"OK","Mulhall",-97.44,36.07,-6,1
73064,"OK","Mustang",-97.74,35.39,-6,1
73065,"OK","Newcastle",-97.61,35.24,-6,1
73066,"OK","Nicoma Park",-97.32,35.49,-6,1
73067,"OK","Ninnekah",-97.94,34.91,-6,1
73068,"OK","Noble",-97.33,35.14,-6,1
73069,"OK","Norman",-97.46,35.23,-6,1
73070,"OK","Norman",-97.4,35.19,-6,1
73071,"OK","Norman",-97.42,35.23,-6,1
73072,"OK","Norman",-97.49,35.21,-6,1
73073,"OK","Orlando",-97.36,36.15,-6,1
73074,"OK","Paoli",-97.27,34.83,-6,1
73075,"OK","Pauls Valley",-97.23,34.74,-6,1
73077,"OK","Perry",-97.29,36.31,-6,1
73078,"OK","Piedmont",-97.76,35.65,-6,1
73079,"OK","Pocasset",-98.01,35.21,-6,1
73080,"OK","Purcell",-97.4,35.02,-6,1
73082,"OK","Rush Springs",-97.94,34.79,-6,1
73083,"OK","Edmond",-97.47,35.67,-6,1
73084,"OK","Spencer",-97.34,35.52,-6,1
73085,"OK","Yukon",-97.75,35.49,-6,1
73086,"OK","Sulphur",-96.99,34.49,-6,1
73089,"OK","Tuttle",-97.78,35.28,-6,1
73090,"OK","Union City",-97.94,35.39,-6,1
73092,"OK","Verden",-98.08,35.11,-6,1
73093,"OK","Washington",-97.49,35.09,-6,1
73094,"OK","Washita",-98.36,35.2,-6,1
73095,"OK","Wayne",-97.3,34.91,-6,1
73096,"OK","Weatherford",-98.71,35.53,-6,1
73097,"OK","Wheatland",-97.65,35.4,-6,1
73098,"OK","Wynnewood",-97.16,34.63,-6,1
73099,"OK","Yukon",-97.75,35.51,-6,1
73101,"OK","Oklahoma City",-97.56,35.49,-6,1
73102,"OK","Oklahoma City",-97.52,35.47,-6,1
73103,"OK","Oklahoma City",-97.52,35.49,-6,1
73104,"OK","Oklahoma City",-97.51,35.48,-6,1
73105,"OK","Oklahoma City",-97.5,35.51,-6,1
73106,"OK","Oklahoma City",-97.53,35.48,-6,1
73107,"OK","Oklahoma City",-97.57,35.48,-6,1
73108,"OK","Oklahoma City",-97.56,35.45,-6,1
73109,"OK","Oklahoma City",-97.52,35.43,-6,1
73110,"OK","Oklahoma City",-97.4,35.46,-6,1
73111,"OK","Oklahoma City",-97.48,35.5,-6,1
73112,"OK","Oklahoma City",-97.57,35.52,-6,1
73113,"OK","Oklahoma City",-97.41,35.55,-6,1
73114,"OK","Oklahoma City",-97.53,35.57,-6,1
73115,"OK","Oklahoma City",-97.44,35.44,-6,1
73116,"OK","Oklahoma City",-97.56,35.54,-6,1
73117,"OK","Oklahoma City",-97.47,35.48,-6,1
73118,"OK","Oklahoma City",-97.53,35.52,-6,1
73119,"OK","Oklahoma City",-97.56,35.42,-6,1
73120,"OK","Oklahoma City",-97.56,35.58,-6,1
73121,"OK","Oklahoma City",-97.45,35.5,-6,1
73122,"OK","Oklahoma City",-97.61,35.52,-6,1
73123,"OK","Oklahoma City",-97.2,35.54,-6,1
73124,"OK","Oklahoma City",-97.41,35.55,-6,1
73125,"OK","Oklahoma City",-97.52,35.47,-6,1
73126,"OK","Oklahoma City",-97.41,35.55,-6,1
73127,"OK","Oklahoma City",-97.64,35.48,-6,1
73128,"OK","Oklahoma City",-97.63,35.44,-6,1
73129,"OK","Oklahoma City",-97.49,35.43,-6,1
73130,"OK","Oklahoma City",-97.35,35.46,-6,1
73131,"OK","Oklahoma City",-97.47,35.58,-6,1
73132,"OK","Oklahoma City",-97.64,35.55,-6,1
73134,"OK","Oklahoma City",-97.57,35.61,-6,1
73135,"OK","Oklahoma City",-97.43,35.4,-6,1
73136,"OK","Oklahoma City",-97.33,35.62,-6,1
73137,"OK","Oklahoma City",-97.41,35.55,-6,1
73139,"OK","Oklahoma City",-97.53,35.39,-6,1
73140,"OK","Oklahoma City",-97.43,35.52,-6,1
73141,"OK","Oklahoma City",-97.39,35.5,-6,1
73142,"OK","Oklahoma City",-97.63,35.61,-6,1
73143,"OK","Oklahoma City",-97.41,35.55,-6,1
73144,"OK","Oklahoma City",-97.41,35.55,-6,1
73145,"OK","Oklahoma City",-97.4,35.43,-6,1
73146,"OK","Oklahoma City",-97.41,35.55,-6,1
73147,"OK","Oklahoma City",-97.41,35.55,-6,1
73148,"OK","Oklahoma City",-97.41,35.55,-6,1
73149,"OK","Oklahoma City",-97.5,35.4,-6,1
73150,"OK","Oklahoma City",-97.34,35.41,-6,1
73151,"OK","Oklahoma City",-97.41,35.57,-6,1
73152,"OK","Oklahoma City",-97.41,35.55,-6,1
73153,"OK","Oklahoma City",-97.41,35.55,-6,1
73154,"OK","Oklahoma City",-97.53,35.52,-6,1
73155,"OK","Oklahoma City",-97.41,35.55,-6,1
73156,"OK","Oklahoma City",-97.41,35.55,-6,1
73157,"OK","Oklahoma City",-97.41,35.55,-6,1
73159,"OK","Oklahoma City",-97.56,35.39,-6,1
73160,"OK","Oklahoma City",-97.49,35.34,-6,1
73162,"OK","Oklahoma City",-97.64,35.58,-6,1
73163,"OK","Oklahoma City",-97.41,35.55,-6,1
73164,"OK","Oklahoma City",-97.41,35.55,-6,1
73165,"OK","Oklahoma City",-97.37,35.34,-6,1
73167,"OK","Oklahoma City",-97.41,35.55,-6,1
73169,"OK","Oklahoma City",-97.64,35.39,-6,1
73170,"OK","Oklahoma City",-97.54,35.34,-6,1
73172,"OK","Oklahoma City",-97.62,35.52,-6,1
73173,"OK","Oklahoma City",-97.64,35.36,-6,1
73177,"OK","Oklahoma City",-97.41,35.55,-6,1
73178,"OK","Oklahoma City",-97.41,35.55,-6,1
73179,"OK","Oklahoma City",-97.63,35.42,-6,1
73180,"OK","Oklahoma City",-97.41,35.55,-6,1
73184,"OK","Oklahoma City",-97.41,35.55,-6,1
73185,"OK","Oklahoma City",-97.41,35.55,-6,1
73189,"OK","Oklahoma City",-97.41,35.55,-6,1
73190,"OK","Oklahoma City",-97.41,35.55,-6,1
73193,"OK","Oklahoma City",-97.41,35.55,-6,1
73194,"OK","Oklahoma City",-97.41,35.55,-6,1
73196,"OK","Oklahoma City",-97.41,35.55,-6,1
73197,"OK","Oklahoma City",-97.41,35.55,-6,1
73198,"OK","Oklahoma City",-97.41,35.55,-6,1
73199,"OK","Oklahoma City",-97.41,35.55,-6,1
73301,"TX","Austin",-97.77,30.33,-6,1
73344,"TX","Austin",-97.77,30.33,-6,1
73367,"OK","Sterling",-98.17,34.75,-6,1
73371,"OK","Ames",-98.19,36.25,-6,1
73401,"OK","Ardmore",-97.13,34.18,-6,1
73402,"OK","Ardmore",-97.25,34.29,-6,1
73403,"OK","Ardmore",-97.25,34.29,-6,1
73425,"OK","Countyline",-97.56,34.45,-6,1
73430,"OK","Burneyville",-97.37,33.93,-6,1
73432,"OK","Coleman",-96.43,34.25,-6,1
73433,"OK","Elmore City",-97.4,34.63,-6,1
